id_student,code_module,code_presentation,risk_prob,flagged,top3_reasons,archetype_at_w6,alert_tier,recommended_action
627651,FFF,2014B,0.951,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
422697,FFF,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
62034,EEE,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
628287,BBB,2014B,0.128,0,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
644863,BBB,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Recovering,Watch,Monitor — flag for review next week
489137,FFF,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
555015,BBB,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
629877,DDD,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Recovering,Watch,Monitor — flag for review next week
2686712,CCC,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Steady Engager,Watch,Monitor — flag for review next week
675365,EEE,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
581353,BBB,2014B,0.128,0,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
487314,FFF,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
627595,FFF,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
616377,BBB,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
699136,EEE,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
499865,DDD,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
683817,BBB,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
627118,BBB,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
628181,BBB,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
630905,CCC,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
1755594,FFF,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
529190,DDD,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
654915,CCC,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Steady Engager,Watch,Monitor — flag for review next week
678244,BBB,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
506622,BBB,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
635109,EEE,2014B,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
681655,FFF,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
235893,DDD,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
204410,DDD,2014J,0.128,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
2244285,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
507783,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↓risk),Ghost,Watch,Monitor — flag for review next week
2298895,CCC,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
616383,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
292775,AAA,2014J,0.127,0,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
629504,BBB,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Steady Engager,Watch,Monitor — flag for review next week
629876,DDD,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
636443,EEE,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
145640,DDD,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
428787,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
645047,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
634305,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
619321,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Steady Engager,Watch,Monitor — flag for review next week
623667,EEE,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
676807,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
598571,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
129989,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
556295,CCC,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
628959,EEE,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
631311,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
527826,CCC,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
1902240,CCC,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
516634,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
1340760,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
2560520,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
2599784,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
2024838,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
620889,BBB,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
585832,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
422670,CCC,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Steady Engager,Watch,Monitor — flag for review next week
641864,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
698509,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
574221,CCC,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
604057,EEE,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | studied_credits (↑risk),Steady Engager,Watch,Monitor — flag for review next week
685052,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
633504,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
572098,CCC,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
587783,CCC,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
306880,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
79610,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
692474,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
678235,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
604709,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
623433,FFF,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
695510,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Steady Engager,Watch,Monitor — flag for review next week
644525,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
645434,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
410592,EEE,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
647488,DDD,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
697255,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
1871598,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
626146,DDD,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
578710,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
633008,DDD,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
677877,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↑risk),Ghost,Watch,Monitor — flag for review next week
586876,DDD,2014B,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
576268,BBB,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
2160316,FFF,2014J,0.127,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
228633,FFF,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
681059,DDD,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
639194,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
581552,CCC,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
524378,CCC,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
651939,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
596482,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
651925,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
651863,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
627692,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Recovering,Watch,Monitor — flag for review next week
641840,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
630177,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
691189,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
612230,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
681416,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
634578,EEE,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
612135,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Recovering,Watch,Monitor — flag for review next week
641566,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Ghost,Watch,Monitor — flag for review next week
632389,EEE,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
677655,FFF,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
445239,DDD,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
629014,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
623889,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
686753,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
499819,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
614234,EEE,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
433794,CCC,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
682692,DDD,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
526564,CCC,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
684532,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
678970,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
678860,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
610287,EEE,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
649638,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Recovering,Watch,Monitor — flag for review next week
656353,FFF,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
648536,FFF,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
689389,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
269730,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Anxious,Watch,Monitor — flag for review next week
601043,EEE,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
475863,DDD,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
648571,FFF,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
676805,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
437565,BBB,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
627620,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Steady Engager,Watch,Monitor — flag for review next week
623519,BBB,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
1526210,DDD,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
614074,DDD,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
1398489,FFF,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
2070517,CCC,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Anxious,Watch,Monitor — flag for review next week
656854,EEE,2014J,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
590541,DDD,2014B,0.126,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
655924,EEE,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Anxious,Watch,Monitor — flag for review next week
525217,EEE,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
683420,BBB,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_FFF (↓risk),Steady Engager,Watch,Monitor — flag for review next week
385387,CCC,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Watch,Monitor — flag for review next week
627269,BBB,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Anxious,Watch,Monitor — flag for review next week
626519,EEE,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
651121,FFF,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
597052,CCC,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
1380308,DDD,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
646659,BBB,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
1686551,AAA,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mod_AAA (↓risk),Steady Engager,Watch,Monitor — flag for review next week
311616,CCC,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Anxious,Watch,Monitor — flag for review next week
674879,DDD,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
89904,DDD,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
652902,CCC,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
630047,EEE,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Watch,Monitor — flag for review next week
568103,DDD,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Watch,Monitor — flag for review next week
618649,DDD,2014B,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Watch,Monitor — flag for review next week
577467,BBB,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Early Dropout,Watch,Monitor — flag for review next week
685615,DDD,2014J,0.125,0,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Watch,Monitor — flag for review next week
