id_student,code_module,code_presentation,mean_score,first_half,second_half,recovery,full_slope,score_std,mean_clicks,mean_help,n_weeks,dominant_archetype,archetype_final
679451,CCC,2014J,43.71351351351351,42.98888888888889,44.4,1.4111111111111114,0.18866761498340462,11.287188675474654,73.97297297297297,7.1891891891891895,37,Steady Engager,Steady Engager
679454,DDD,2014J,41.11935483870969,40.64,41.56875,0.9287500000000009,0.15471774193548318,9.956531957264286,25.93548387096774,11.258064516129032,31,Recovering,Coasting
679457,BBB,2014J,40.878571428571426,32.32857142857143,49.42857142857143,17.1,2.3883516483516476,13.335301087791038,21.785714285714285,0.0,14,Recovering,Late Recoverer
679468,CCC,2014J,27.75,24.6,30.9,6.299999999999997,6.29999999999999,3.1499999999999986,27.5,1.5,2,Coasting,Struggling
679498,FFF,2014J,42.38235294117648,39.60588235294118,45.15882352941176,5.552941176470583,0.4927119938884647,12.684438604012476,71.11764705882354,5.588235294117647,34,Steady Engager,Steady Engager
679502,FFF,2014J,37.76666666666667,25.933333333333337,49.6,23.666666666666664,5.965714285714283,13.287170085796632,79.5,4.166666666666667,6,Recovering,Late Recoverer
679509,FFF,2014J,41.01428571428572,38.24285714285715,43.785714285714285,5.542857142857137,0.5605363984674332,10.001775352610236,82.60714285714286,10.571428571428571,28,Steady Engager,Steady Engager
679525,DDD,2014J,49.4525,46.835,52.07000000000001,5.2350000000000065,0.3630487804878058,11.22417006954189,99.1,58.975,40,Anxious,Anxious
679529,CCC,2014J,36.45714285714286,30.628571428571433,42.285714285714285,11.657142857142851,1.8043956043956035,13.898032455079711,73.92857142857143,12.714285714285714,14,Steady Engager,Late Recoverer
679539,CCC,2014J,36.15,20.3,52.0,31.7,31.699999999999992,15.85,26.0,1.0,2,Ghost,Late Recoverer
679539,EEE,2014J,29.65,18.9,40.4,21.5,21.499999999999993,10.75,3.5,0.0,2,Ghost,Ghost
679541,EEE,2014J,41.4695652173913,39.56363636363636,43.21666666666666,3.653030303030299,0.574604743083005,11.027650417201642,27.043478260869566,0.5217391304347826,23,Steady Engager,Coasting
679558,DDD,2014J,34.775,26.825000000000003,42.724999999999994,15.899999999999991,4.269047619047618,12.478957288171154,12.375,2.125,8,Ghost,Ghost
679559,BBB,2014J,43.03333333333334,40.65,45.416666666666664,4.766666666666666,1.130769230769231,12.232970021853056,41.666666666666664,14.25,12,Steady Engager,Steady Engager
679569,CCC,2014J,37.761904761904766,36.019999999999996,39.34545454545455,3.325454545454555,0.610909090909091,9.051307518831383,27.761904761904763,2.4285714285714284,21,Steady Engager,Coasting
679569,EEE,2014J,36.14782608695652,33.79090909090909,38.30833333333334,4.517424242424248,0.6466403162055335,11.976239867381523,28.08695652173913,3.652173913043478,23,Ghost,Coasting
679582,DDD,2014J,32.74375,22.7125,42.775,20.0625,2.5919117647058827,14.175329306139593,10.875,1.9375,16,Ghost,Ghost
679594,FFF,2014J,51.239024390243905,48.809999999999995,53.55238095238095,4.742380952380955,0.2645993031358891,11.603823550856205,177.17073170731706,23.5609756097561,41,Anxious,Anxious
679599,CCC,2014J,38.766666666666666,28.275,47.160000000000004,18.885000000000005,4.086666666666667,12.004073382722124,84.0,16.666666666666668,9,Steady Engager,Late Recoverer
679631,EEE,2014J,44.403124999999996,44.8375,43.96875,-0.8687499999999986,0.11512096774193528,12.910617829305265,87.40625,15.71875,32,Steady Engager,Steady Engager
679663,CCC,2014J,38.44285714285714,38.67142857142857,38.214285714285715,-0.4571428571428555,-0.37318681318681496,6.866347988114026,15.285714285714286,0.07142857142857142,14,Ghost,Ghost
679676,FFF,2014J,46.18333333333333,45.10833333333334,47.25833333333333,2.1499999999999915,0.4366086956521732,11.270265697351102,147.83333333333334,16.75,24,Steady Engager,Steady Engager
679688,FFF,2014J,23.08571428571429,18.333333333333332,26.65,8.316666666666666,2.3428571428571425,8.131320147856606,106.42857142857143,26.857142857142858,7,Steady Engager,Struggling
679716,BBB,2014J,38.94705882352941,35.975,41.58888888888888,5.61388888888888,1.1093137254901966,13.059912514212824,28.176470588235293,3.176470588235294,17,Steady Engager,Coasting
679724,BBB,2014J,37.166666666666664,26.899999999999995,47.43333333333333,20.533333333333335,3.1132867132867137,14.328196754030921,28.583333333333332,1.5833333333333333,12,Steady Engager,Late Recoverer
679726,BBB,2014J,22.8,22.8,22.8,0.0,0.0,0.0,25.0,0.0,1,Coasting,Struggling
679733,CCC,2014J,46.23684210526316,46.46842105263158,46.00526315789473,-0.4631578947368453,0.10920231972863544,11.306621745280893,112.89473684210526,1.9210526315789473,38,Steady Engager,Steady Engager
679749,FFF,2014J,28.560000000000002,20.0,34.266666666666666,14.266666666666666,5.289999999999999,10.649431909731149,27.6,6.4,5,Steady Engager,Struggling
679750,CCC,2014J,46.741666666666674,44.92222222222222,48.5611111111111,3.6388888888888857,0.30933075933076026,12.596943522581624,218.94444444444446,3.9722222222222223,36,Steady Engager,Steady Engager
679760,DDD,2014J,27.224999999999998,15.275,39.175000000000004,23.900000000000006,4.102380952380951,13.660870213862658,6.25,0.0,8,Ghost,Ghost
679769,GGG,2014J,36.24347826086957,26.99090909090909,44.725,17.734090909090913,1.4666007905138343,13.926541007135995,23.73913043478261,1.3043478260869565,23,Steady Engager,Late Recoverer
679777,DDD,2014J,45.16333333333334,49.4,40.92666666666666,-8.473333333333336,-0.35810901001112505,12.763554450944385,165.33333333333334,71.8,30,Recovering,Anxious
679788,FFF,2014J,39.51764705882353,37.64705882352942,41.38823529411765,3.741176470588229,0.32278074866310147,11.056126079031142,54.1764705882353,2.764705882352941,34,Steady Engager,Steady Engager
679790,FFF,2014J,39.767857142857146,36.45714285714286,43.07857142857143,6.621428571428567,0.707033388067871,14.037629367713985,88.67857142857143,6.535714285714286,28,Steady Engager,Steady Engager
679798,BBB,2014J,45.99285714285715,41.457142857142856,50.528571428571425,9.07142857142857,0.7089217296113851,12.003658030885791,41.714285714285715,1.1071428571428572,28,Steady Engager,Steady Engager
679801,EEE,2014J,43.62972972972973,44.21666666666667,43.073684210526324,-1.142982456140345,0.2697486960644861,14.357893861676587,66.83783783783784,3.972972972972973,37,Recovering,Steady Engager
679828,BBB,2014J,42.162068965517236,42.371428571428574,41.96666666666666,-0.4047619047619122,0.03704433497536997,9.210129872651407,14.689655172413794,0.0,29,Ghost,Ghost
679840,GGG,2014J,37.515,33.900000000000006,41.13,7.229999999999997,1.2215789473684204,13.60037775210674,21.75,1.75,20,Steady Engager,Coasting
679854,DDD,2014J,47.25750000000001,46.655,47.86,1.2049999999999983,0.14954033771107006,12.177969607040412,107.275,87.05,40,Anxious,Anxious
679883,EEE,2014J,10.2,10.2,10.2,0.0,0.0,0.0,1.0,0.0,1,Ghost,Ghost
679886,CCC,2014J,44.751351351351346,42.5611111111111,46.82631578947368,4.265204678362579,0.3813892840208631,12.880482230808513,67.08108108108108,0.16216216216216217,37,Steady Engager,Steady Engager
679897,DDD,2014J,39.67741935483872,37.49333333333333,41.724999999999994,4.231666666666662,0.522056451612903,12.878732397987786,18.161290322580644,4.645161290322581,31,Steady Engager,Coasting
679918,BBB,2014J,41.84499999999999,36.15,47.540000000000006,11.390000000000008,1.3220300751879694,12.169366253014164,25.4,6.25,20,Steady Engager,Late Recoverer
679921,GGG,2014J,35.44814814814815,25.76153846153846,44.44285714285714,18.681318681318682,1.1396825396825403,13.544504704187446,27.59259259259259,4.37037037037037,27,Recovering,Late Recoverer
679938,FFF,2014J,22.3,24.3,21.3,-3.0,-1.4000000000000037,1.4236104336041748,12.0,6.0,3,Ghost,Ghost
679939,CCC,2014J,37.61578947368421,34.22222222222222,40.67,6.44777777777778,0.9763157894736845,13.295201475399617,25.36842105263158,3.789473684210526,19,Recovering,Coasting
679939,FFF,2014J,42.91290322580646,41.27333333333333,44.449999999999996,3.1766666666666623,0.3581048387096771,10.38298055086626,60.29032258064516,4.709677419354839,31,Steady Engager,Steady Engager
679959,CCC,2014J,38.935,38.79,39.08,0.28999999999999915,0.31090225563909746,10.756964023366445,33.3,0.2,20,Steady Engager,Coasting
679967,BBB,2014J,46.57941176470589,43.26470588235295,49.89411764705882,6.629411764705871,0.36673796791443836,8.989234718842857,38.05882352941177,5.294117647058823,34,Steady Engager,Steady Engager
679971,BBB,2014J,38.85,34.68333333333333,43.01666666666667,8.333333333333343,1.7489510489510496,12.32865902413289,15.5,0.0,12,Ghost,Ghost
679989,BBB,2014J,33.98,24.2,40.5,16.3,9.099999999999998,14.982576547443367,37.2,0.0,5,Recovering,Late Recoverer
680002,CCC,2014J,39.949999999999996,38.04666666666667,41.85333333333334,3.806666666666672,0.43299221357063367,11.407387956933874,40.06666666666667,0.3,30,Steady Engager,Steady Engager
680009,BBB,2014J,43.1344827586207,40.68571428571429,45.419999999999995,4.734285714285704,0.3325615763546815,12.319882328761517,29.448275862068964,0.6896551724137931,29,Steady Engager,Coasting
680014,FFF,2014J,43.76944444444445,40.988888888888894,46.55,5.561111111111103,0.42716859716859795,13.31108183775301,73.25,7.166666666666667,36,Steady Engager,Steady Engager
680017,DDD,2014J,39.32631578947369,38.88947368421052,39.763157894736835,0.8736842105263136,0.21245212824160228,10.756141066252297,30.0,10.973684210526315,38,Steady Engager,Coasting
680018,FFF,2014J,34.7125,27.4,42.025000000000006,14.625000000000007,2.1270588235294117,16.1674006491458,59.125,6.25,16,Ghost,Late Recoverer
680025,DDD,2014J,42.123076923076916,43.05384615384616,41.19230769230769,-1.8615384615384656,0.02003418803418822,6.943303785347528,25.807692307692307,8.346153846153847,26,Steady Engager,Coasting
680027,CCC,2014J,50.21707317073171,48.934999999999995,51.438095238095244,2.5030952380952485,0.17217770034843227,11.32734447684386,232.78048780487805,57.46341463414634,41,Anxious,Anxious
680027,FFF,2014J,49.5275,46.64,52.415,5.774999999999999,0.378958724202627,12.422720867426749,165.225,61.975,40,Anxious,Anxious
680063,GGG,2014J,39.8952380952381,39.89000000000001,39.900000000000006,0.00999999999999801,0.19519480519480603,10.462881156075882,19.476190476190474,3.238095238095238,21,Steady Engager,Coasting
680074,EEE,2014J,18.5,4.5,25.5,21.0,9.850000000000001,9.956237575844938,29.333333333333332,6.333333333333333,3,Struggling,Struggling
680080,FFF,2014J,44.31111111111111,43.488888888888894,45.13333333333334,1.6444444444444457,0.20602316602316656,11.925061792939779,141.55555555555554,21.555555555555557,36,Recovering,Anxious
680087,DDD,2014J,38.584848484848486,39.625,37.60588235294117,-2.0191176470588275,0.09515374331550816,11.005952142036632,22.90909090909091,16.09090909090909,33,Steady Engager,Coasting
680133,CCC,2014J,29.287499999999998,29.349999999999998,29.224999999999998,-0.125,0.2903913043478262,10.073699771351802,44.875,0.9166666666666666,24,Steady Engager,Struggling
680133,EEE,2014J,41.255172413793105,37.67857142857143,44.593333333333334,6.914761904761903,0.6164039408867001,12.108378011679424,49.724137931034484,6.344827586206897,29,Steady Engager,Steady Engager
680145,CCC,2014J,33.39333333333333,28.514285714285712,37.662499999999994,9.148214285714282,1.2160714285714285,13.089969017873528,25.933333333333334,0.6,15,Steady Engager,Struggling
680145,FFF,2014J,41.165625,38.26875,44.0625,5.793750000000003,0.41508431085043995,10.172899333984143,64.8125,5.375,32,Steady Engager,Steady Engager
680146,BBB,2014J,49.336666666666666,45.973333333333336,52.70000000000001,6.726666666666674,0.48518353726362573,11.592166416258102,63.86666666666667,4.966666666666667,30,Steady Engager,Steady Engager
680162,BBB,2014J,39.43846153846154,32.03333333333333,45.785714285714285,13.752380952380953,2.5505494505494517,17.335447830364522,68.15384615384616,0.0,13,Steady Engager,Late Recoverer
680174,BBB,2014J,43.78148148148148,42.815384615384616,44.67857142857144,1.8631868131868217,0.4141025641025646,11.4732551174633,38.74074074074074,0.6666666666666666,27,Steady Engager,Steady Engager
680176,GGG,2014J,33.25714285714285,26.77142857142857,39.74285714285714,12.971428571428572,1.3709890109890104,10.014397798435319,15.5,1.1428571428571428,14,Ghost,Ghost
680187,CCC,2014J,41.98823529411765,41.182352941176475,42.794117647058826,1.6117647058823508,0.08174178762414096,10.458060913108305,46.61764705882353,7.0588235294117645,34,Steady Engager,Steady Engager
680212,FFF,2014J,35.0375,32.075,38.0,5.924999999999997,1.4391176470588243,14.183832124993584,54.0,4.875,16,Ghost,Steady Engager
680219,BBB,2014J,46.318749999999994,43.681250000000006,48.95625,5.2749999999999915,0.3373533724340178,10.432174914057951,42.28125,3.25,32,Steady Engager,Steady Engager
680222,CCC,2014J,23.21666666666667,12.566666666666668,33.86666666666667,21.299999999999997,7.654285714285712,16.179762736895192,35.5,0.5,6,Steady Engager,Struggling
680222,FFF,2014J,21.0,13.433333333333332,26.674999999999997,13.241666666666665,5.157142857142857,13.157615936895906,19.857142857142858,0.8571428571428571,7,Ghost,Struggling
680231,FFF,2014J,31.63333333333334,18.424999999999997,42.2,23.775000000000006,4.926666666666666,16.663199639391657,51.333333333333336,5.888888888888889,9,Ghost,Late Recoverer
680255,FFF,2014J,27.725,26.9,28.55,1.6500000000000021,1.63095238095238,10.92334083511084,12.5,0.25,8,Ghost,Ghost
680261,GGG,2014J,33.947826086956525,25.61818181818182,41.583333333333336,15.965151515151515,1.5333003952569169,14.40880979199629,14.695652173913043,0.2608695652173913,23,Ghost,Ghost
680266,FFF,2014J,49.095,46.2,51.99000000000001,5.790000000000006,0.3242401500938094,11.611544901519348,124.825,15.15,40,Steady Engager,Steady Engager
680267,CCC,2014J,38.17142857142857,37.84285714285715,38.5,0.6571428571428513,0.0335522714833065,8.270466265265698,23.392857142857142,0.0,28,Ghost,Coasting
680267,EEE,2014J,37.733333333333334,33.94615384615385,41.25,7.303846153846152,0.6572039072039079,11.643405381970041,27.51851851851852,1.8888888888888888,27,Ghost,Coasting
680270,FFF,2014J,46.364000000000004,49.849999999999994,43.146153846153844,-6.7038461538461505,-0.3991538461538466,10.119007065913138,103.12,14.0,25,Steady Engager,Steady Engager
680273,FFF,2014J,40.71,24.82,56.6,31.78,5.095151515151516,18.953387560011535,213.2,11.9,10,Steady Engager,Late Recoverer
680290,BBB,2014J,42.745161290322585,38.24666666666666,46.962500000000006,8.715833333333343,0.6739112903225801,14.61863235979206,48.483870967741936,0.45161290322580644,31,Recovering,Steady Engager
680293,DDD,2014J,14.75,5.0,24.5,19.5,19.499999999999996,9.75,21.0,17.0,2,Ghost,Struggling
680312,FFF,2014J,22.2,22.2,22.2,0.0,0.0,0.0,12.0,0.0,1,Ghost,Ghost
680314,DDD,2014J,31.811111111111114,23.5,38.46,14.96,2.6533333333333347,11.17760105890789,25.444444444444443,8.0,9,Recovering,Struggling
680322,FFF,2014J,46.75,44.22380952380952,49.27619047619047,5.05238095238095,0.29434405639737515,10.38930883626231,88.47619047619048,17.523809523809526,42,Steady Engager,Steady Engager
680331,DDD,2014J,36.873333333333335,32.857142857142854,40.387499999999996,7.530357142857142,1.111785714285715,11.008570398658591,8.733333333333333,1.5333333333333334,15,Ghost,Ghost
680340,GGG,2014J,21.142857142857142,17.866666666666667,23.6,5.733333333333334,2.535714285714285,6.250910137813565,8.285714285714286,0.0,7,Ghost,Ghost
680343,FFF,2014J,46.16153846153846,43.4842105263158,48.705,5.220789473684199,0.369858299595142,13.723582835333648,129.07692307692307,31.41025641025641,39,Anxious,Anxious
680345,GGG,2014J,12.533333333333333,14.1,11.75,-2.3499999999999996,-2.7499999999999982,2.800396797281097,1.6666666666666667,0.0,3,Ghost,Ghost
680348,FFF,2014J,45.08108108108108,43.86666666666667,46.23157894736841,2.364912280701745,0.23496917970602255,12.293941330015297,99.32432432432432,3.0,37,Steady Engager,Steady Engager
680349,FFF,2014J,18.2,21.2,15.2,-6.0,-5.999999999999998,3.0,19.0,0.0,2,Coasting,Early Dropout
680354,GGG,2014J,32.8,28.966666666666665,35.675,6.708333333333332,3.789285714285716,15.463690189786988,31.0,17.428571428571427,7,Recovering,Struggling
680373,DDD,2014J,40.33157894736843,32.522222222222226,47.36,14.837777777777774,1.53421052631579,13.675373664925807,28.157894736842106,4.684210526315789,19,Steady Engager,Late Recoverer
680410,FFF,2014J,25.144444444444442,14.45,33.7,19.250000000000004,5.168333333333332,15.256482127724604,32.22222222222222,11.777777777777779,9,Ghost,Struggling
680414,DDD,2014J,38.449999999999996,30.066666666666666,46.833333333333336,16.76666666666667,5.15142857142857,9.371010262150678,180.16666666666666,71.66666666666667,6,Anxious,Late Recoverer
680427,GGG,2014J,32.46000000000001,21.01428571428571,42.475,21.460714285714293,2.6989285714285716,15.042287060151459,24.866666666666667,0.0,15,Ghost,Late Recoverer
680431,DDD,2014J,37.87428571428572,38.53529411764706,37.25,-1.2852941176470623,0.04591036414565818,12.61192956477869,33.885714285714286,17.0,35,Steady Engager,Coasting
680442,EEE,2014J,27.0875,15.95,38.225,22.275000000000002,5.341666666666666,17.910083577415264,48.375,8.625,8,Steady Engager,Struggling
680443,FFF,2014J,49.69512195121951,48.385000000000005,50.94285714285714,2.557857142857138,0.28742160278745693,13.475975935870185,117.73170731707317,5.7560975609756095,41,Steady Engager,Steady Engager
680453,BBB,2014J,43.00769230769231,37.15,48.028571428571425,10.878571428571426,1.5038461538461547,10.465287789674495,18.846153846153847,0.3076923076923077,13,Steady Engager,Late Recoverer
680464,FFF,2014J,45.58823529411764,43.44117647058823,47.73529411764706,4.294117647058826,0.23801375095492763,9.711114454306296,95.58823529411765,10.294117647058824,34,Steady Engager,Steady Engager
680471,BBB,2014J,44.934375,41.86875,48.0,6.131250000000001,0.40251099706744825,11.77297247339749,24.3125,0.28125,32,Steady Engager,Coasting
680483,EEE,2014J,43.50294117647059,41.71176470588235,45.294117647058826,3.582352941176474,0.37046600458365164,11.920064283633353,56.0,2.764705882352941,34,Steady Engager,Steady Engager
680484,GGG,2014J,22.75,26.5,19.0,-7.5,-3.2200000000000015,4.2623350407963,51.5,13.25,4,Ghost,Early Dropout
680492,CCC,2014J,44.92564102564102,40.38421052631579,49.24,8.855789473684212,0.510566801619433,13.267324773305589,112.76923076923077,8.76923076923077,39,Steady Engager,Steady Engager
680492,DDD,2014J,42.32894736842106,39.08947368421053,45.56842105263158,6.478947368421046,0.42607506291716807,10.652721616532329,43.5,16.394736842105264,38,Steady Engager,Steady Engager
680506,FFF,2014J,40.92580645161291,35.559999999999995,45.95625,10.396250000000002,0.8072580645161289,15.086523953343166,120.61290322580645,8.67741935483871,31,Steady Engager,Late Recoverer
680517,FFF,2014J,33.24285714285714,19.0,43.925,24.924999999999997,4.485714285714285,13.982832039209178,22.428571428571427,5.714285714285714,7,Ghost,Late Recoverer
680522,BBB,2014J,23.7,19.7,27.7,8.0,7.9999999999999964,4.0,18.0,0.0,2,Struggling,Struggling
680530,BBB,2014J,35.37058823529412,33.875,36.699999999999996,2.8249999999999957,0.7188725490196078,9.751486445115605,13.0,0.0,17,Ghost,Ghost
680541,BBB,2014J,43.37647058823529,38.5125,47.699999999999996,9.187499999999993,0.96764705882353,9.570145331231895,25.58823529411765,2.764705882352941,17,Steady Engager,Coasting
680545,BBB,2014J,49.2764705882353,44.56470588235294,53.98823529411765,9.423529411764711,0.5573414820473646,12.37820805294838,74.58823529411765,6.235294117647059,34,Recovering,Steady Engager
680559,BBB,2014J,49.68,45.9,52.9875,7.087499999999999,0.8317857142857158,9.62837473304815,39.13333333333333,1.5333333333333334,15,Steady Engager,Steady Engager
680563,EEE,2014J,22.3,9.7,30.7,21.0,8.49,12.737660695747865,25.4,0.0,5,Ghost,Struggling
680569,GGG,2014J,41.95384615384615,43.26666666666666,40.82857142857142,-2.4380952380952365,0.22417582417582432,7.5772549712549795,22.615384615384617,1.6153846153846154,13,Steady Engager,Coasting
680572,FFF,2014J,45.36153846153847,43.76315789473684,46.879999999999995,3.116842105263153,0.2275303643724698,10.54979925400492,163.82051282051282,60.43589743589744,39,Steady Engager,Anxious
680591,BBB,2014J,42.0,34.275,48.86666666666666,14.591666666666661,1.9289215686274501,13.006514204993817,29.11764705882353,0.35294117647058826,17,Steady Engager,Late Recoverer
680602,CCC,2014J,36.99130434782609,35.69090909090909,38.18333333333334,2.4924242424242493,0.2123517786561263,7.759029132648327,18.0,0.08695652173913043,23,Steady Engager,Coasting
680612,DDD,2014J,17.1,16.7,17.3,0.6000000000000014,-2.299999999999995,4.255192905928786,31.666666666666668,1.3333333333333333,3,Steady Engager,Early Dropout
680614,EEE,2014J,16.383333333333336,10.5,22.266666666666666,11.766666666666666,4.808571428571427,12.350089968183317,29.333333333333332,1.8333333333333333,6,Ghost,Struggling
680626,DDD,2014J,37.544444444444444,36.5,38.58888888888888,2.0888888888888815,0.5147574819401455,11.815725031697859,11.38888888888889,1.5555555555555556,18,Ghost,Ghost
680644,EEE,2014J,49.215384615384615,50.29473684210526,48.190000000000005,-2.104736842105254,0.10194331983805645,10.942543145589903,83.33333333333333,10.564102564102564,39,Steady Engager,Steady Engager
680678,EEE,2014J,21.5,21.233333333333334,21.766666666666666,0.5333333333333314,0.19999999999999893,5.481483983983413,31.166666666666668,3.3333333333333335,6,Steady Engager,Struggling
680687,CCC,2014J,39.288888888888884,36.96153846153845,41.449999999999996,4.488461538461543,0.23943833943834014,7.797118809431794,90.62962962962963,13.037037037037036,27,Recovering,Steady Engager
680698,CCC,2014J,14.6,14.6,14.6,0.0,0.0,0.0,1.0,0.0,1,Ghost,Ghost
680698,DDD,2014J,10.2,10.2,10.2,0.0,0.0,0.0,1.0,0.0,1,Ghost,Ghost
680708,FFF,2014J,40.678124999999994,36.8,44.55625,7.756250000000001,0.6742485337243403,13.303658669117116,74.3125,5.09375,32,Steady Engager,Steady Engager
680713,FFF,2014J,50.135000000000005,50.974999999999994,49.294999999999995,-1.6799999999999997,0.013358348968106249,10.530089030962655,111.625,11.95,40,Steady Engager,Steady Engager
680714,FFF,2014J,17.900000000000002,17.0,18.8,1.8000000000000007,1.6285714285714263,7.549172140042906,20.5,5.166666666666667,6,Ghost,Struggling
680723,BBB,2014J,47.942424242424245,45.256249999999994,50.470588235294116,5.214338235294122,0.36253342245989323,11.840378533645719,67.84848484848484,11.242424242424242,33,Anxious,Steady Engager
680728,DDD,2014J,39.98666666666667,40.55714285714286,39.4875,-1.0696428571428598,0.11821428571428676,12.556425535247769,20.533333333333335,0.2,15,Ghost,Coasting
680733,DDD,2014J,32.53333333333333,16.475,45.379999999999995,28.904999999999994,4.986666666666666,14.99310952849119,20.77777777777778,2.6666666666666665,9,Steady Engager,Late Recoverer
680747,FFF,2014J,42.35526315789474,41.89473684210527,42.815789473684205,0.921052631578938,0.27017179122442236,11.216920896771633,64.92105263157895,8.0,38,Steady Engager,Steady Engager
680764,DDD,2014J,36.1,28.02857142857143,44.17142857142857,16.142857142857142,2.487032967032967,15.184578643196808,21.285714285714285,3.7857142857142856,14,Steady Engager,Late Recoverer
680765,CCC,2014J,43.97027027027027,42.2,45.64736842105263,3.44736842105263,0.2728070175438603,12.885878817524514,43.486486486486484,0.8108108108108109,37,Steady Engager,Steady Engager
680765,EEE,2014J,43.88285714285715,39.98823529411764,47.5611111111111,7.572875816993459,0.5579831932773112,12.393027664532891,42.6,4.714285714285714,35,Steady Engager,Steady Engager
680775,FFF,2014J,39.97222222222223,40.23333333333333,39.711111111111116,-0.5222222222222115,0.2009523809523818,10.323936886648724,51.44444444444444,2.861111111111111,36,Steady Engager,Steady Engager
680787,BBB,2014J,47.03666666666666,43.666666666666664,50.406666666666666,6.740000000000002,0.539955506117908,10.635929150238303,50.1,0.16666666666666666,30,Steady Engager,Steady Engager
680798,BBB,2014J,47.26551724137932,43.792857142857144,50.50666666666667,6.713809523809523,0.3979310344827597,12.09032887553801,74.24137931034483,17.93103448275862,29,Anxious,Anxious
680804,CCC,2014J,42.470588235294116,44.27058823529411,40.670588235294126,-3.599999999999987,0.00941176470588284,11.689551126383432,56.6764705882353,1.088235294117647,34,Steady Engager,Steady Engager
680804,EEE,2014J,40.70909090909091,38.2625,43.01176470588235,4.7492647058823465,0.4666109625668452,13.523276535827508,42.90909090909091,2.3333333333333335,33,Steady Engager,Steady Engager
680807,DDD,2014J,22.71666666666667,12.299999999999999,33.13333333333333,20.833333333333336,7.122857142857141,13.157560141944588,7.666666666666667,1.3333333333333333,6,Ghost,Ghost
680810,FFF,2014J,47.688571428571436,47.6,47.77222222222222,0.17222222222221717,0.11854341736694675,10.190409256567007,299.1714285714286,11.485714285714286,35,Steady Engager,Steady Engager
680812,DDD,2014J,37.11578947368422,33.78888888888889,40.11,6.321111111111108,1.080701754385965,12.852862190266977,16.263157894736842,4.157894736842105,19,Ghost,Coasting
680817,DDD,2014J,37.84583333333333,39.35,36.34166666666667,-3.008333333333333,0.05717391304347828,9.519146458877263,20.458333333333332,3.0416666666666665,24,Steady Engager,Coasting
680829,EEE,2014J,18.32,11.549999999999999,22.833333333333332,11.283333333333333,4.9799999999999995,9.156505883796504,32.2,4.2,5,Ghost,Struggling
680850,GGG,2014J,25.599999999999998,20.9,27.95,7.050000000000001,10.949999999999996,12.572191535289303,9.0,0.0,3,Steady Engager,Ghost
680855,FFF,2014J,22.7,17.3,26.3,9.0,5.639999999999997,9.414456967876585,29.0,4.0,5,Ghost,Struggling
680862,BBB,2014J,40.4,35.55,45.25,9.700000000000003,3.019047619047617,10.870832534815353,8.0,0.0,8,Steady Engager,Ghost
680872,FFF,2014J,37.94615384615385,36.030769230769224,39.861538461538466,3.830769230769242,0.6277606837606833,12.154303788852571,53.19230769230769,5.153846153846154,26,Ghost,Steady Engager
680878,BBB,2014J,39.0,45.8,32.2,-13.599999999999994,-13.599999999999996,6.799999999999997,3.5,1.0,2,Steady Engager,Ghost
680890,CCC,2014J,37.65882352941177,30.1125,44.36666666666666,14.25416666666666,1.9117647058823535,14.502415978179368,37.05882352941177,4.235294117647059,17,Steady Engager,Late Recoverer
680894,EEE,2014J,40.863157894736844,39.67777777777778,41.93,2.2522222222222226,0.49736842105263246,11.028537648268685,40.94736842105263,2.9473684210526314,19,Ghost,Steady Engager
680912,FFF,2014J,44.596875,44.356249999999996,44.8375,0.48125000000000284,0.19063416422287358,10.962022064125533,81.9375,8.90625,32,Steady Engager,Steady Engager
680918,BBB,2014J,47.490625,48.337500000000006,46.64375,-1.6937500000000085,-0.08982771260997137,8.572133608931617,38.4375,7.875,32,Steady Engager,Steady Engager
680926,BBB,2014J,46.73714285714286,43.36470588235294,49.92222222222222,6.557516339869274,0.27462184873949547,11.840586030725861,36.2,3.8,35,Steady Engager,Coasting
680938,FFF,2014J,16.580000000000002,15.649999999999999,17.2,1.5500000000000007,1.489999999999999,3.2725525205869506,41.4,6.2,5,Steady Engager,Struggling
680955,FFF,2014J,50.315,49.815,50.81499999999999,0.9999999999999929,0.14121951219512283,10.080241812575728,130.45,20.725,40,Steady Engager,Anxious
680966,GGG,2014J,42.454838709677425,32.52,51.76875,19.248749999999994,0.9847580645161284,14.894204084024299,35.70967741935484,7.838709677419355,31,Steady Engager,Late Recoverer
680970,BBB,2014J,45.406666666666666,44.2,46.61333333333334,2.413333333333334,0.23243604004449347,10.793730690647335,35.333333333333336,3.7333333333333334,30,Steady Engager,Coasting
680973,DDD,2014J,36.474999999999994,33.7125,39.2375,5.524999999999999,0.8332352941176479,11.807492324791069,12.4375,0.75,16,Ghost,Ghost
680974,FFF,2014J,37.084,31.841666666666665,41.92307692307692,10.081410256410255,0.9286923076923072,13.457360216624952,55.08,4.16,25,Steady Engager,Late Recoverer
680981,DDD,2014J,33.24285714285714,21.2,42.275,21.075,4.70357142857143,11.096956744062394,8.714285714285714,1.2857142857142858,7,Steady Engager,Ghost
680988,GGG,2014J,36.06666666666667,26.899999999999995,45.23333333333333,18.333333333333332,2.8944055944055944,13.13610376870639,14.083333333333334,0.25,12,Steady Engager,Ghost
680992,GGG,2014J,28.785714285714285,21.2,34.475,13.275000000000002,4.878571428571428,11.515136444998765,13.285714285714286,1.2857142857142858,7,Recovering,Ghost
