id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
598665,2,FFF,0.3386,0.9187,0.3386,0.1913,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
598665,3,CCC,0.0079,0.0,0.0079,1.0,Markov+CF,CCC: popular among students with similar study patterns.
598666,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
598666,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
598666,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
598757,1,FFF,1.0,0.0,1.0,0.0,Markov,FFF: commonly chosen next by students with similar outcomes.
598757,2,CCC,0.8571,0.0,0.8571,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
598757,3,EEE,0.1143,0.9926,0.1143,0.0,Content+Markov,EEE: matches your academic profile.
598860,1,EEE,1.0,0.9707,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
598860,2,FFF,0.75,0.9404,0.75,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
598860,3,CCC,0.0357,0.8881,0.0357,0.8308,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
598887,1,EEE,1.0,0.9899,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
598887,2,CCC,0.4458,0.0,0.4458,0.1408,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
598887,3,DDD,0.4211,0.0,0.4211,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
598924,1,FFF,1.0,0.9401,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
598924,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
598924,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
598963,1,DDD,1.0,0.8639,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
598963,2,FFF,0.9556,0.9037,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
598963,3,CCC,0.0222,0.8546,0.0222,0.4856,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
598983,1,EEE,1.0,0.9669,1.0,0.1838,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
598983,2,DDD,0.3543,0.8885,0.3543,0.1816,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
598983,3,CCC,0.0079,0.8814,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
599169,1,EEE,1.0,0.975,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599169,2,FFF,0.3386,0.9434,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
599169,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
599176,1,DDD,1.0,0.8774,1.0,0.2273,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
599176,2,FFF,0.875,0.913,0.875,0.7249,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599176,3,CCC,0.0417,0.8726,0.0417,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
599263,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
599263,2,DDD,0.0517,0.0,0.0517,0.0,Markov,DDD: recommended based on available signals.
599263,3,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
599297,1,FFF,1.0,0.0,1.0,0.0,Markov,FFF: commonly chosen next by students with similar outcomes.
599297,2,CCC,0.8571,0.9525,0.8571,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599297,3,EEE,0.1143,0.9652,0.1143,0.0,Content+Markov,EEE: matches your academic profile.
599452,1,DDD,1.0,0.8982,1.0,0.3863,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599452,2,FFF,0.9556,0.9298,0.9556,0.7153,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599452,3,CCC,0.0222,0.9023,0.0222,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
599542,1,FFF,1.0,0.962,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599542,2,DDD,0.8387,0.0,0.8387,0.2602,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
599542,3,CCC,0.0323,0.0,0.0323,0.1452,Markov+CF,CCC: recommended based on available signals.
599615,1,EEE,1.0,0.9689,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599615,2,FFF,0.2263,1.0,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
599615,3,CCC,0.0073,0.0,0.0073,0.2358,Markov+CF,CCC: recommended based on available signals.
599663,1,EEE,1.0,0.9948,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
599663,2,CCC,0.4458,0.0,0.4458,0.331,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599663,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
599857,1,EEE,1.0,0.9687,1.0,0.4373,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599857,2,DDD,0.3543,0.9024,0.3543,0.4216,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599857,3,CCC,0.0079,0.8938,0.0079,0.8589,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
599893,1,FFF,1.0,0.9343,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599893,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
599893,3,CCC,0.0323,0.0,0.0323,0.0872,Markov+CF,CCC: recommended based on available signals.
599958,1,DDD,1.0,0.9181,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
599958,2,FFF,0.9556,0.9442,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
599958,3,CCC,0.0222,0.9375,0.0222,0.6204,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
600067,1,EEE,1.0,0.9592,1.0,0.1384,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
600067,2,FFF,0.75,0.9171,0.75,0.1433,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
600067,3,CCC,0.0357,0.8727,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
600071,1,CCC,1.0,0.8765,1.0,0.2421,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
600071,2,DDD,0.0266,0.8702,0.0266,0.0,Content+Markov,DDD: matches your academic profile.
600071,3,FFF,0.0213,0.9081,0.0213,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
600094,1,EEE,1.0,0.9936,1.0,0.2402,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
600094,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600094,3,FFF,0.4458,1.0,0.4458,0.7931,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600175,1,EEE,1.0,0.9728,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
600175,2,CCC,0.4458,0.9491,0.4458,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
600175,3,DDD,0.4211,0.8987,0.4211,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
600335,1,DDD,1.0,0.8799,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
600335,2,FFF,0.9556,0.9161,0.9556,0.3879,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600335,3,CCC,0.0222,0.8808,0.0222,0.173,Content+Markov+CF,CCC: matches your academic profile.
600436,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
600436,2,CCC,0.4458,0.0,0.4458,0.3462,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600436,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
600509,1,FFF,1.0,0.941,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600509,2,DDD,0.8387,0.0,0.8387,0.1823,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
600509,3,CCC,0.0323,0.0,0.0323,0.5983,Markov+CF,CCC: popular among students with similar study patterns.
600547,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
600547,2,FFF,1.0,0.9414,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600547,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
600859,1,EEE,1.0,0.9976,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600859,2,CCC,0.4458,0.0,0.4458,0.7384,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
600859,3,FFF,0.4458,1.0,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
600938,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
600938,2,FFF,1.0,0.9446,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
600938,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
600945,1,DDD,1.0,0.8828,1.0,0.1006,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
600945,2,FFF,0.9556,0.9171,0.9556,0.1884,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
600945,3,CCC,0.0222,0.8719,0.0222,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
601021,1,EEE,1.0,1.0,1.0,0.3106,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601021,2,CCC,0.4458,0.0,0.4458,0.7195,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601021,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
601054,1,CCC,1.0,0.0,1.0,0.9247,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601054,2,FFF,1.0,0.9898,1.0,0.9789,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601054,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
601224,1,DDD,1.0,0.8899,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
601224,2,FFF,0.9556,0.9233,0.9556,0.2653,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
601224,3,CCC,0.0222,0.9003,0.0222,0.269,Content+Markov+CF,CCC: matches your academic profile.
601234,1,EEE,1.0,0.9594,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601234,2,FFF,0.3386,0.9171,0.3386,0.3303,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601234,3,CCC,0.0079,0.8732,0.0079,0.7008,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
601388,1,EEE,1.0,0.9647,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
601388,2,DDD,0.3543,0.8893,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
601388,3,CCC,0.0079,0.877,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
601566,1,EEE,1.0,0.9815,1.0,0.0705,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
601566,2,CCC,0.4458,0.9216,0.4458,0.2537,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
601566,3,FFF,0.4458,0.9492,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601653,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601653,2,FFF,1.0,0.9507,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
601653,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
601731,1,CCC,1.0,0.0,1.0,0.1261,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
601731,2,DDD,0.766,0.0,0.766,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
601731,3,FFF,0.1702,1.0,0.1702,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
601757,1,CCC,1.0,0.0,1.0,0.5551,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601757,2,FFF,1.0,0.9704,1.0,0.2855,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
601757,3,DDD,0.9444,0.0,0.9444,0.6136,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601857,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
601857,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
601857,3,FFF,0.4458,0.9907,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
601983,1,BBB,1.0,0.9664,1.0,0.0,Content+Markov,BBB: matches your academic profile; commonly chosen next by students with similar outcomes.
601983,2,DDD,0.0474,0.9289,0.0474,0.33,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
601983,3,FFF,0.0368,0.9601,0.0368,0.5712,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
602133,1,DDD,1.0,0.8814,1.0,0.1222,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
602133,2,FFF,0.9556,0.9167,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602133,3,CCC,0.0222,0.8763,0.0222,0.1222,Content+Markov+CF,CCC: matches your academic profile.
602269,1,FFF,1.0,0.9178,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602269,2,DDD,0.8387,0.886,0.8387,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
602269,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
602288,1,DDD,1.0,0.8898,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
602288,2,FFF,0.9556,0.923,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602288,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
602398,1,FFF,1.0,0.9179,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602398,2,DDD,0.8387,0.0,0.8387,0.1093,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
602398,3,CCC,0.0323,0.0,0.0323,0.2302,Markov+CF,CCC: recommended based on available signals.
602703,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602703,2,FFF,1.0,0.9341,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
602703,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
602718,1,FFF,1.0,0.9084,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
602718,2,DDD,0.8387,0.8735,0.8387,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
602718,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
602827,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602827,2,FFF,1.0,0.9341,1.0,0.0739,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
602827,3,DDD,0.9444,0.0,0.9444,0.337,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602856,1,EEE,1.0,0.9787,1.0,0.2853,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
602856,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
602856,3,FFF,0.4458,0.9129,0.4458,0.326,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603049,1,EEE,1.0,0.9609,1.0,0.3179,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603049,2,FFF,0.3386,0.9184,0.3386,0.2437,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
603049,3,CCC,0.0079,0.8747,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
603053,1,FFF,1.0,0.9483,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
603053,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
603053,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
603302,1,EEE,1.0,0.9803,1.0,0.1223,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
603302,2,CCC,0.4458,0.9825,0.4458,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
603302,3,FFF,0.4458,0.9409,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603477,1,DDD,1.0,0.0,1.0,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603477,2,FFF,0.9556,0.9193,0.9556,0.1552,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
603477,3,CCC,0.0222,0.0,0.0222,0.327,Markov+CF,CCC: popular among students with similar study patterns.
603498,1,EEE,1.0,0.9727,1.0,0.5643,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603498,2,FFF,0.2263,0.9656,0.2263,0.2876,Content+Markov+CF,FFF: matches your academic profile.
603498,3,CCC,0.0073,0.0,0.0073,1.0,Markov+CF,CCC: popular among students with similar study patterns.
603503,1,DDD,1.0,0.8695,1.0,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603503,2,FFF,0.9556,0.9079,0.9556,0.1927,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
603503,3,CCC,0.0222,0.8539,0.0222,0.1735,Content+Markov+CF,CCC: matches your academic profile.
603529,1,EEE,1.0,0.9734,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
603529,2,DDD,0.3543,0.0,0.3543,0.1703,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
603529,3,CCC,0.0079,0.0,0.0079,1.0,Markov+CF,CCC: popular among students with similar study patterns.
603639,1,CCC,1.0,0.9164,1.0,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
603639,2,FFF,1.0,0.9128,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
603639,3,DDD,0.9444,0.8766,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
604379,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
604379,2,CCC,0.4458,0.0,0.4458,0.6688,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
604379,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
604655,1,EEE,1.0,0.9843,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
604655,2,FFF,0.2263,1.0,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
604655,3,GGG,0.0073,0.9456,0.0073,0.0,Content+Markov,GGG: matches your academic profile.
604723,1,EEE,1.0,0.9825,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
604723,2,FFF,0.3386,0.9466,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
604723,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
605111,1,DDD,1.0,0.0,1.0,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
605111,2,FFF,0.9556,0.9227,0.9556,0.3236,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605111,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
605144,1,EEE,1.0,0.9637,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
605144,2,FFF,0.3386,0.9233,0.3386,0.1252,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
605144,3,CCC,0.0079,0.8921,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
605180,1,CCC,1.0,0.942,1.0,0.1087,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
605180,2,DDD,0.0266,0.8742,0.0266,0.0,Content+Markov,DDD: matches your academic profile.
605180,3,FFF,0.0213,0.9104,0.0213,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
605264,1,CCC,1.0,0.0,1.0,0.5048,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605264,2,FFF,1.0,0.9442,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
605264,3,DDD,0.9444,0.0,0.9444,0.4472,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605266,1,EEE,1.0,0.9657,1.0,0.835,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605266,2,FFF,0.3386,0.9275,0.3386,0.1895,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
605266,3,CCC,0.0079,0.8919,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
605459,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
605459,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605459,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
605540,1,EEE,1.0,0.9688,1.0,0.406,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605540,2,FFF,0.75,0.9361,0.75,0.2209,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
605540,3,CCC,0.0357,0.889,0.0357,0.6154,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
605545,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
605545,2,DDD,0.0517,0.0,0.0517,0.0,Markov,DDD: recommended based on available signals.
605545,3,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
605571,1,EEE,1.0,0.9629,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605571,2,DDD,0.3543,0.8912,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
605571,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
605703,1,EEE,1.0,0.9682,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
605703,2,FFF,0.75,0.9333,0.75,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
605703,3,GGG,0.0357,1.0,0.0357,0.0,Content+Markov,GGG: matches your academic profile.
605901,1,BBB,1.0,0.9568,1.0,1.0,Content+Markov+CF,BBB: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
605901,2,DDD,0.0474,0.9153,0.0474,0.9218,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
605901,3,FFF,0.0368,0.9502,0.0368,0.5339,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
606206,1,FFF,1.0,0.9327,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
606206,2,DDD,0.8387,0.0,0.8387,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606206,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
606391,1,DDD,1.0,0.9233,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
606391,2,FFF,0.4286,0.9574,0.4286,0.9844,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606391,3,CCC,0.1429,0.9047,0.1429,0.1292,Content+Markov+CF,CCC: matches your academic profile.
606444,1,EEE,1.0,0.9673,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606444,2,DDD,0.8571,0.9024,0.8571,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
